dataset,budget_pct,method,scoring_completion_rate,progress_mean,progress_std,test_mse_mean,test_mse_std,n_deleted_mean,n_deleted_std,total_budget_sec_mean,total_budget_sec_std,charged_compute_sec_mean,charged_compute_sec_std,score_sec_mean,sort_sec_mean,priority_total_sec_mean,average_unlearn_sec_mean
diabetes,75.0,Cook's,1.0,0.9526689885888774,0.04711254993028674,0.528806092444388,0.009592672802138949,39.93333333333333,0.3651483716701105,0.000810835,9.157537878709516e-06,0.0008003517777777779,9.654086889260382e-06,7.588e-05,4.996666666666669e-06,8.087666666666668e-05,1.8018555555555558e-05
diabetes,100.0,Cook's,1.0,0.9965666039199418,0.0053231046287453305,0.5294951529021223,0.009967626771400298,54.93333333333333,0.3651483716701105,0.0010811133333333337,1.2210050504946035e-05,0.0010706301111111113,1.26943424280549e-05,7.588e-05,4.996666666666669e-06,8.087666666666668e-05,1.8018555555555558e-05
diabetes,10.0,Leverage,1.0,0.13985950177166984,0.779806127779679,0.5247270946514532,0.003631890660305428,2.933333333333333,0.2537081317024624,0.00010811133333333334,1.2210050504946017e-06,0.00010085738888888887,2.6082623538259526e-06,4.2999999999999995e-05,5.033333333333336e-06,4.803333333333333e-05,1.8018555555555558e-05
diabetes,25.0,Leverage,1.0,0.20725002142053242,0.9260779404987872,0.5265737040477464,0.004472918002229942,11.933333333333334,0.2537081317024625,0.0002702783333333334,3.052512626236509e-06,0.00026302438888888886,4.229852593903931e-06,4.2999999999999995e-05,5.033333333333336e-06,4.803333333333333e-05,1.8018555555555558e-05
diabetes,50.0,Leverage,1.0,0.39153015460135154,0.7193892502807139,0.5288553759549629,0.007793992018999688,26.933333333333334,0.2537081317024625,0.0005405566666666668,6.105025252473018e-06,0.0005333027222222223,7.161090726914847e-06,4.2999999999999995e-05,5.033333333333336e-06,4.803333333333333e-05,1.8018555555555558e-05
diabetes,75.0,Leverage,1.0,0.5008162227755265,0.7624071383415916,0.5292858081136168,0.00898420872312343,41.93333333333333,0.2537081317024625,0.000810835,9.157537878709516e-06,0.0008035810555555556,1.0163978281102472e-05,4.2999999999999995e-05,5.033333333333336e-06,4.803333333333333e-05,1.8018555555555558e-05
diabetes,100.0,Leverage,1.0,0.9298716689932671,0.08683894297991278,0.5288680064716957,0.009904453746567283,56.93333333333333,0.2537081317024625,0.0010811133333333337,1.2210050504946035e-05,0.0010738593888888891,1.3189668504742884e-05,4.2999999999999995e-05,5.033333333333336e-06,4.803333333333333e-05,1.8018555555555558e-05
diabetes,10.0,Residual,1.0,-0.007833067386072002,0.557422834372998,0.524094558791952,0.002252833274951106,1.9333333333333333,0.2537081317024625,0.00010811133333333334,1.2210050504946017e-06,9.234405555555557e-05,3.5268419464984685e-06,5.2560000000000005e-05,4.976666666666669e-06,5.753666666666667e-05,1.8018555555555558e-05
diabetes,25.0,Residual,1.0,0.15861823245134796,0.8073423085291072,0.5272516001334927,0.006497801346992276,10.933333333333334,0.2537081317024625,0.0002702783333333334,3.052512626236509e-06,0.0002545110555555555,5.072305816834107e-06,5.2560000000000005e-05,4.976666666666669e-06,5.753666666666667e-05,1.8018555555555558e-05
diabetes,50.0,Residual,1.0,0.6978238230900904,0.4499134546291043,0.52760183747294,0.008855382385823101,25.933333333333334,0.2537081317024625,0.0005405566666666668,6.105025252473018e-06,0.000524789388888889,7.923778976767907e-06,5.2560000000000005e-05,4.976666666666669e-06,5.753666666666667e-05,1.8018555555555558e-05
diabetes,75.0,Residual,1.0,0.907909482136759,0.11831193456599616,0.5288804418374438,0.009269509110902623,40.93333333333333,0.2537081317024625,0.000810835,9.157537878709516e-06,0.0007950677222222223,1.0884848502047028e-05,5.2560000000000005e-05,4.976666666666669e-06,5.753666666666667e-05,1.8018555555555558e-05
diabetes,100.0,Residual,1.0,0.9962545608019646,0.006402425193209236,0.5295148795515979,0.009989635910416936,55.93333333333333,0.2537081317024625,0.0010811133333333337,1.2210050504946035e-05,0.0010653460555555556,1.3885576949447508e-05,5.2560000000000005e-05,4.976666666666669e-06,5.753666666666667e-05,1.8018555555555558e-05
diabetes,10.0,Random,1.0,0.022285727303685422,0.42679558369280196,0.5239022671409627,0.0035717002326231184,6.0,0.0,0.00010811133333333334,1.2210050504946017e-06,0.00010811133333333334,1.2210050504946017e-06,0.0,0.0,0.0,1.8018555555555558e-05
diabetes,25.0,Random,1.0,0.000698550098434821,0.7476390856742675,0.5250343992565712,0.004341625534523375,15.0,0.0,0.0002702783333333334,3.052512626236509e-06,0.0002702783333333334,3.052512626236509e-06,0.0,0.0,0.0,1.8018555555555558e-05
diabetes,50.0,Random,1.0,0.15809349104764342,0.9681915382444226,0.5268354530887841,0.006864933552357953,30.0,0.0,0.0005405566666666668,6.105025252473018e-06,0.0005405566666666668,6.105025252473018e-06,0.0,0.0,0.0,1.8018555555555558e-05
diabetes,75.0,Random,1.0,0.3204572472118132,0.8393255956238581,0.5290152106248416,0.008725005852558181,45.0,0.0,0.000810835,9.157537878709516e-06,0.000810835,9.157537878709516e-06,0.0,0.0,0.0,1.8018555555555558e-05
diabetes,100.0,Random,1.0,1.0,0.0,0.5297249612783058,0.010082235637646644,60.0,0.0,0.0010811133333333337,1.2210050504946035e-05,0.0010811133333333337,1.2210050504946035e-05,0.0,0.0,0.0,1.8018555555555558e-05
large_synthetic_n2000_d26,10.0,SIS,1.0,0.5820637574839905,0.281539312224072,17.47224829126191,0.2609104363396728,1.0,0.0,0.00010782766666666666,1.8103032263309838e-05,9.661461111111109e-05,1.6502023385070236e-05,7.399666666666668e-05,4.6466666666666665e-06,7.864333333333333e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,25.0,SIS,1.0,0.9012086824922041,0.1152864538756591,17.56341802601415,0.3895103872142101,10.0,0.0,0.0002695691666666666,4.5257580658274586e-05,0.0002583561111111111,4.356378036225541e-05,7.399666666666668e-05,4.6466666666666665e-06,7.864333333333333e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,50.0,SIS,1.0,0.9770491093579088,0.027609564223495732,17.63707998955188,0.3977957939844694,25.0,0.0,0.0005391383333333333,9.051516131654917e-05,0.0005279252777777778,8.879270448708557e-05,7.399666666666668e-05,4.6466666666666665e-06,7.864333333333333e-05,1.7971277777777777e-05
